Area Name,Area Type,Year,Month,Seasonally Adjusted(Y/N),Status,Labor Force,Employment,Unemployment,Unemployment Rate,Calc_LF,Calc LF,Calculated Rate
El Dorado County,County,2007,Annual,N,Final,91300,86600,4700,5.1,91300,91300,5.147864184008762
El Dorado County,County,2008,Annual,N,Final,91500,85100,6400,7.0,91500,91500,6.994535519125683
El Dorado County,County,2009,Annual,N,Final,92800,82400,10400,11.2,92800,92800,11.206896551724139
El Dorado County,County,2010,Annual,N,Final,91200,80000,11200,12.3,91200,91200,12.280701754385964
El Dorado County,County,2011,Annual,N,Final,89300,78900,10500,11.7,89400,89400,11.758118701007838
El Dorado County,County,2012,Annual,N,Final,88800,79700,9100,10.3,88800,88800,10.247747747747747
El Dorado County,County,2013,Annual,N,Final,88400,80800,7600,8.6,88400,88400,8.597285067873303
El Dorado County,County,2014,Annual,N,Final,87800,81600,6200,7.1,87800,87800,7.061503416856492
El Dorado County,County,2015,Annual,N,Final,87900,82900,5000,5.7,87900,87900,5.688282138794084
El Dorado County,County,2016,Annual,N,Final,84800,80200,4600,5.4,84800,84800,5.4245283018867925
El Dorado County,County,2017,Annual,N,Final,85400,81400,3900,4.6,85300,85300,4.566744730679157
El Dorado County,County,2018,Annual,N,Final,86300,83000,3300,3.8,86300,86300,3.8238702201622248
El Dorado County,County,2019,Annual,N,Final,87100,83800,3300,3.8,87100,87100,3.788748564867968
El Dorado County,County,2020,Annual,N,Final,85800,78200,7600,8.9,85800,85800,8.857808857808857
El Dorado County,County,2021,Annual,N,Final,87100,81700,5300,6.1,87000,87000,6.084959816303099
El Dorado County,County,2022,Annual,N,Final,87400,84200,3200,3.6,87400,87400,3.6613272311212817
El Dorado County,County,2023,Annual,N,Final,88800,85200,3700,4.1,88900,88900,4.166666666666666
El Dorado County,County,2024,Annual,N,Final,90200,86000,4200,4.7,90200,90200,4.656319290465632
Fresno County,County,1990,Annual,N,Final,329000,290700,38300,11.6,329000,329000,11.641337386018238
Fresno County,County,1991,Annual,N,Final,337500,291800,45700,13.5,337500,337500,13.540740740740741
Fresno County,County,1992,Annual,N,Final,352800,297700,55200,15.6,352900,352900,15.646258503401361
Fresno County,County,1993,Annual,N,Final,361500,305500,56000,15.5,361500,361500,15.491009681881051
Fresno County,County,1994,Annual,N,Final,356000,304800,51300,14.4,356100,356100,14.410112359550562
Fresno County,County,1995,Annual,N,Final,370000,317800,52200,14.1,370000,370000,14.108108108108109
Fresno County,County,1996,Annual,N,Final,369900,320300,49600,13.4,369900,369900,13.409029467423627
Fresno County,County,1997,Annual,N,Final,372000,321600,50400,13.6,372000,372000,13.548387096774196
Fresno County,County,1998,Annual,N,Final,376100,322400,53600,14.3,376000,376000,14.251528848710448
Fresno County,County,1999,Annual,N,Final,377700,326400,51400,13.6,377800,377800,13.608684140852528
Fresno County,County,2000,Annual,N,Final,388400,348300,40100,10.3,388400,388400,10.324407826982492
Fresno County,County,2001,Annual,N,Final,390000,348200,41800,10.7,390000,390000,10.717948717948717
Fresno County,County,2002,Annual,N,Final,402400,355700,46700,11.6,402400,402400,11.605367793240557
Fresno County,County,2003,Annual,N,Final,405400,357400,48000,11.8,405400,405400,11.840157868771584
Fresno County,County,2004,Annual,N,Final,405800,363500,42300,10.4,405800,405800,10.423854115327748
Fresno County,County,2005,Annual,N,Final,409600,372900,36700,9.0,409600,409600,8.9599609375
Fresno County,County,2006,Annual,N,Final,413700,380600,33100,8.0,413700,413700,8.000966884215616
Fresno County,County,2007,Annual,N,Final,422600,386700,35900,8.5,422600,422600,8.495030761949835
Fresno County,County,2008,Annual,N,Final,434000,388300,45700,10.5,434000,434000,10.52995391705069
Fresno County,County,2009,Annual,N,Final,440200,373300,66800,15.2,440100,440100,15.174920490686054
Fresno County,County,2010,Annual,N,Final,440300,366100,74200,16.8,440300,440300,16.85214626391097
Fresno County,County,2011,Annual,N,Final,441800,368700,73100,16.5,441800,441800,16.54594839293798
Fresno County,County,2012,Annual,N,Final,438900,372200,66700,15.2,438900,438900,15.19708361813625
Fresno County,County,2013,Annual,N,Final,436900,378500,58500,13.4,437000,437000,13.38979171435111
Fresno County,County,2014,Annual,N,Final,438100,386800,51300,11.7,438100,438100,11.709655329833371
Fresno County,County,2015,Annual,N,Final,440400,395400,45000,10.2,440400,440400,10.217983651226158
Fresno County,County,2016,Annual,N,Final,439900,397400,42500,9.7,439900,439900,9.661286656058195
Fresno County,County,2017,Annual,N,Final,440400,402200,38300,8.7,440500,440500,8.696639418710262
Fresno County,County,2018,Annual,N,Final,441000,407200,33800,7.7,441000,441000,7.6643990929705215
Fresno County,County,2019,Annual,N,Final,445500,412500,33100,7.4,445600,445600,7.429854096520764
Fresno County,County,2020,Annual,N,Final,440800,389000,51800,11.8,440800,440800,11.751361161524501
Fresno County,County,2021,Annual,N,Final,438800,398100,40800,9.3,438900,438900,9.298085688240656
Fresno County,County,2022,Annual,N,Final,445700,416300,29400,6.6,445700,445700,6.596365268117569
Fresno County,County,2023,Annual,N,Final,459000,424700,34300,7.5,459000,459000,7.472766884531589
Fresno County,County,2024,Annual,N,Final,469100,431800,37200,7.9,469000,469000,7.930078874440418
Glenn County,County,1990,Annual,N,Final,11260,9850,1410,12.5,11260,11260,12.522202486678507
Glenn County,County,1991,Annual,N,Final,11110,9340,1760,15.9,11100,11100,15.841584158415841
Glenn County,County,1992,Annual,N,Final,11410,9230,2170,19.1,11400,11400,19.018404907975462
Glenn County,County,1993,Annual,N,Final,11350,9380,1970,17.4,11350,11350,17.356828193832598
Glenn County,County,1994,Annual,N,Final,11510,9640,1870,16.2,11510,11510,16.24674196350999
Glenn County,County,1995,Annual,N,Final,11460,9670,1790,15.6,11460,11460,15.6195462478185
Glenn County,County,1996,Annual,N,Final,11390,9640,1750,15.3,11390,11390,15.364354697102723
Glenn County,County,1997,Annual,N,Final,10960,9480,1480,13.5,10960,10960,13.503649635036496
Glenn County,County,1998,Annual,N,Final,10490,9080,1410,13.4,10490,10490,13.44137273593899
Glenn County,County,1999,Annual,N,Final,10390,9220,1180,11.3,10400,10400,11.357074109720886
Glenn County,County,2000,Annual,N,Final,11290,10350,950,8.4,11300,11300,8.41452612931798
Glenn County,County,2001,Annual,N,Final,11240,10250,990,8.8,11240,11240,8.807829181494661
Glenn County,County,2002,Annual,N,Final,11250,10160,1090,9.7,11250,11250,9.688888888888888
Glenn County,County,2003,Annual,N,Final,11170,10010,1150,10.3,11160,11160,10.295434198746642
Glenn County,County,2004,Annual,N,Final,11500,10420,1070,9.3,11490,11490,9.304347826086957
Glenn County,County,2005,Annual,N,Final,11600,10630,970,8.4,11600,11600,8.362068965517242
Glenn County,County,2006,Annual,N,Final,11710,10770,940,8.0,11710,11710,8.02732707087959
Glenn County,County,2007,Annual,N,Final,12090,11030,1060,8.7,12090,12090,8.767576509511994
Glenn County,County,2008,Annual,N,Final,12310,11020,1290,10.5,12310,12310,10.479285134037369
Glenn County,County,2009,Annual,N,Final,12750,10890,1870,14.6,12760,12760,14.666666666666666
Glenn County,County,2010,Annual,N,Final,13240,11180,2060,15.6,13240,13240,15.55891238670695
Glenn County,County,2011,Annual,N,Final,13120,11080,2040,15.5,13120,13120,15.548780487804878
Glenn County,County,2012,Annual,N,Final,13110,11250,1870,14.2,13120,13120,14.263920671243326
Glenn County,County,2013,Annual,N,Final,12960,11380,1580,12.2,12960,12960,12.191358024691358
Glenn County,County,2014,Annual,N,Final,12800,11420,1380,10.8,12800,12800,10.78125
Glenn County,County,2015,Annual,N,Final,12970,11830,1130,8.7,12960,12960,8.712413261372397
Glenn County,County,2016,Annual,N,Final,12090,11000,1090,9.0,12090,12090,9.015715467328372
Glenn County,County,2017,Annual,N,Final,11970,11000,970,8.1,11970,11970,8.103592314118629
Glenn County,County,2018,Annual,N,Final,11910,11070,840,7.1,11910,11910,7.052896725440807
Glenn County,County,2019,Annual,N,Final,12120,11310,810,6.7,12120,12120,6.683168316831684
Glenn County,County,2020,Annual,N,Final,11910,10760,1150,9.7,11910,11910,9.655751469353484
Glenn County,County,2021,Annual,N,Final,11720,10830,890,7.6,11720,11720,7.593856655290103
Glenn County,County,2022,Annual,N,Final,11850,11150,700,5.9,11850,11850,5.9071729957805905
Glenn County,County,2023,Annual,N,Final,11970,11170,800,6.7,11970,11970,6.683375104427736
Glenn County,County,2024,Annual,N,Final,12140,11290,860,7.1,12150,12150,7.0840197693574956
Humboldt County,County,1990,Annual,N,Final,56300,51900,4500,7.9,56400,56400,7.992895204262878
Humboldt County,County,1991,Annual,N,Final,56800,51700,5000,8.9,56700,56700,8.80281690140845
Humboldt County,County,1992,Annual,N,Final,58900,53000,5900,10.1,58900,58900,10.0169779286927
Humboldt County,County,1993,Annual,N,Final,59600,53600,5900,9.9,59500,59500,9.899328859060402
Humboldt County,County,1994,Annual,N,Final,59800,54600,5200,8.7,59800,59800,8.695652173913043
Humboldt County,County,1995,Annual,N,Final,59700,54700,5000,8.3,59700,59700,8.375209380234507
Humboldt County,County,1996,Annual,N,Final,60000,55300,4600,7.7,59900,59900,7.666666666666666
Humboldt County,County,1997,Annual,N,Final,60300,55900,4500,7.4,60400,60400,7.462686567164178
Humboldt County,County,1998,Annual,N,Final,60700,56300,4400,7.2,60700,60700,7.248764415156507
Humboldt County,County,1999,Annual,N,Final,59800,55900,3900,6.5,59800,59800,6.521739130434782
Humboldt County,County,2000,Annual,N,Final,60200,56700,3500,5.7,60200,60200,5.813953488372093
Humboldt County,County,2001,Annual,N,Final,60500,56800,3600,6.0,60400,60400,5.950413223140496
Humboldt County,County,2002,Annual,N,Final,60900,56800,4100,6.8,60900,60900,6.732348111658457
Humboldt County,County,2003,Annual,N,Final,60800,56600,4200,6.9,60800,60800,6.907894736842106
Humboldt County,County,2004,Annual,N,Final,60600,56700,3900,6.5,60600,60600,6.435643564356436
Humboldt County,County,2005,Annual,N,Final,59900,56200,3600,6.1,59800,59800,6.010016694490818
Humboldt County,County,2006,Annual,N,Final,59900,56600,3300,5.5,59900,59900,5.509181969949917
Humboldt County,County,2007,Annual,N,Final,59900,56400,3500,5.9,59900,59900,5.843071786310518
Humboldt County,County,2008,Annual,N,Final,60600,56200,4400,7.3,60600,60600,7.2607260726072615
Humboldt County,County,2009,Annual,N,Final,61600,54800,6800,11.1,61600,61600,11.03896103896104
Humboldt County,County,2010,Annual,N,Final,66100,59100,7000,10.6,66100,66100,10.59001512859304
Humboldt County,County,2011,Annual,N,Final,64800,58000,6800,10.5,64800,64800,10.493827160493826
Humboldt County,County,2012,Annual,N,Final,64100,57900,6200,9.6,64100,64100,9.67238689547582
Humboldt County,County,2013,Annual,N,Final,62900,57700,5100,8.2,62800,62800,8.108108108108109
Humboldt County,County,2014,Annual,N,Final,62300,58100,4200,6.8,62300,62300,6.741573033707865
Humboldt County,County,2015,Annual,N,Final,62300,58800,3500,5.6,62300,62300,5.617977528089887
Humboldt County,County,2016,Annual,N,Final,61400,58300,3100,5.1,61400,61400,5.048859934853421
Humboldt County,County,2017,Annual,N,Final,61500,58800,2700,4.3,61500,61500,4.390243902439024
Humboldt County,County,2018,Annual,N,Final,61400,59100,2300,3.7,61400,61400,3.7459283387622153
Humboldt County,County,2019,Annual,N,Final,61100,58800,2300,3.7,61100,61100,3.764320785597381
Humboldt County,County,2020,Annual,N,Final,58700,53600,5100,8.7,58700,58700,8.68824531516184
Humboldt County,County,2021,Annual,N,Final,57700,54000,3700,6.4,57700,57700,6.412478336221837
Humboldt County,County,2022,Annual,N,Final,58100,55700,2400,4.1,58100,58100,4.130808950086059
Humboldt County,County,2023,Annual,N,Final,59200,56500,2700,4.6,59200,59200,4.5608108108108105
Humboldt County,County,2024,Annual,N,Final,60200,57100,3100,5.2,60200,60200,5.149501661129568
Imperial County,County,1990,Annual,N,Final,47400,35300,12100,25.5,47400,47400,25.52742616033755
Imperial County,County,1991,Annual,N,Final,49000,36200,12900,26.2,49100,49100,26.3265306122449
Imperial County,County,1992,Annual,N,Final,54000,37300,16700,30.9,54000,54000,30.925925925925924
Imperial County,County,1993,Annual,N,Final,55300,39000,16200,29.4,55200,55200,29.294755877034355
Imperial County,County,1994,Annual,N,Final,57500,42300,15300,26.5,57600,57600,26.608695652173914
Imperial County,County,1995,Annual,N,Final,57900,41000,17000,29.3,58000,58000,29.360967184801385
Imperial County,County,1996,Annual,N,Final,57500,40200,17300,30.0,57500,57500,30.08695652173913
Imperial County,County,1997,Annual,N,Final,56200,41000,15100,27.0,56100,56100,26.868327402135233
Imperial County,County,1998,Annual,N,Final,55900,41400,14600,26.0,56000,56000,26.118067978533094
Imperial County,County,1999,Annual,N,Final,55200,42100,13100,23.7,55200,55200,23.731884057971016
Imperial County,County,2000,Annual,N,Final,56100,46300,9700,17.3,56000,56000,17.290552584670234
Imperial County,County,2001,Annual,N,Final,55600,46700,8900,16.0,55600,55600,16.007194244604317
Imperial County,County,2002,Annual,N,Final,57400,48800,8700,15.1,57500,57500,15.156794425087108
Imperial County,County,2003,Annual,N,Final,58900,49700,9300,15.7,59000,59000,15.789473684210526
Imperial County,County,2004,Annual,N,Final,59700,49500,10200,17.0,59700,59700,17.08542713567839
Imperial County,County,2005,Annual,N,Final,61000,51200,9700,15.9,60900,60900,15.901639344262295
Imperial County,County,2006,Annual,N,Final,63500,53700,9800,15.4,63500,63500,15.433070866141732
Imperial County,County,2007,Annual,N,Final,66600,54600,11900,18.0,66500,66500,17.86786786786787
Imperial County,County,2008,Annual,N,Final,73200,56700,16500,22.5,73200,73200,22.540983606557376
Imperial County,County,2009,Annual,N,Final,77000,55300,21700,28.2,77000,77000,28.18181818181818
Imperial County,County,2010,Annual,N,Final,78900,56000,22900,29.1,78900,78900,29.02408111533587
Imperial County,County,2011,Annual,N,Final,79200,56300,22900,28.9,79200,79200,28.914141414141415
Imperial County,County,2012,Annual,N,Final,79100,57400,21700,27.4,79100,79100,27.43362831858407
Imperial County,County,2013,Annual,N,Final,78200,58500,19700,25.2,78200,78200,25.191815856777495
Imperial County,County,2014,Annual,N,Final,78400,59300,19000,24.3,78300,78300,24.23469387755102
Imperial County,County,2015,Annual,N,Final,76700,57900,18800,24.6,76700,76700,24.51108213820078
Imperial County,County,2016,Annual,N,Final,74600,56300,18300,24.5,74600,74600,24.53083109919571
Imperial County,County,2017,Annual,N,Final,71200,57000,14200,19.9,71200,71200,19.9438202247191
Imperial County,County,2018,Annual,N,Final,70400,57000,13400,19.0,70400,70400,19.03409090909091
Imperial County,County,2019,Annual,N,Final,72600,57300,15300,21.1,72600,72600,21.074380165289256
Imperial County,County,2020,Annual,N,Final,69700,53600,16200,23.2,69800,69800,23.242467718794835
Imperial County,County,2021,Annual,N,Final,67100,55000,12100,18.0,67100,67100,18.0327868852459
Imperial County,County,2022,Annual,N,Final,68100,57600,10500,15.4,68100,68100,15.418502202643172
Imperial County,County,2023,Annual,N,Final,71500,58900,12600,17.6,71500,71500,17.622377622377623
Imperial County,County,2024,Annual,N,Final,73000,59600,13400,18.4,73000,73000,18.356164383561644
Inyo County,County,1990,Annual,N,Final,7020,6520,500,7.1,7020,7020,7.122507122507122
Inyo County,County,1991,Annual,N,Final,7180,6470,710,9.8,7180,7180,9.88857938718663
Inyo County,County,1992,Annual,N,Final,7170,6340,830,11.6,7170,7170,11.576011157601116
Inyo County,County,1993,Annual,N,Final,7100,6310,790,11.2,7100,7100,11.126760563380282
Inyo County,County,1994,Annual,N,Final,7170,6410,760,10.6,7170,7170,10.599721059972106
Inyo County,County,1995,Annual,N,Final,7090,6420,670,9.4,7090,7090,9.449929478138223
Inyo County,County,1996,Annual,N,Final,7260,6630,630,8.7,7260,7260,8.677685950413224
Inyo County,County,1997,Annual,N,Final,7290,6680,600,8.2,7280,7280,8.23045267489712
Inyo County,County,1998,Annual,N,Final,7260,6730,530,7.3,7260,7260,7.300275482093664
Inyo County,County,1999,Annual,N,Final,7140,6720,410,5.7,7130,7130,5.742296918767507
Inyo County,County,2000,Annual,N,Final,8860,8450,410,4.6,8860,8860,4.6275395033860045
Inyo County,County,2001,Annual,N,Final,9040,8630,410,4.6,9040,9040,4.535398230088496
Inyo County,County,2002,Annual,N,Final,9230,8720,500,5.5,9220,9220,5.417118093174431
Inyo County,County,2003,Annual,N,Final,9130,8590,530,5.8,9120,9120,5.805038335158817
Inyo County,County,2004,Annual,N,Final,9280,8790,490,5.3,9280,9280,5.280172413793103
Inyo County,County,2005,Annual,N,Final,9340,8880,460,4.9,9340,9340,4.925053533190578
Inyo County,County,2006,Annual,N,Final,9080,8670,410,4.5,9080,9080,4.5154185022026425
Inyo County,County,2007,Annual,N,Final,8970,8530,440,4.9,8970,8970,4.9052396878483835
Inyo County,County,2008,Annual,N,Final,9180,8570,610,6.6,9180,9180,6.64488017429194
Inyo County,County,2009,Annual,N,Final,9500,8620,880,9.3,9500,9500,9.263157894736842
